single_q,double_q,dashes,braces,spaces,percentages,semicolons,angle_brackets,special_chars,path_length,body_length,badwords_count,Cluster
2,0,0,2,14,0,0,1,0,110,0,1,1
2,0,0,2,14,0,0,1,0,12,100,1,0
3,0,1,2,13,0,0,1,0,109,0,1,1
2,0,1,2,16,0,0,1,0,130,0,1,1
2,0,0,2,14,0,0,1,0,8,101,2,0
2,0,0,2,11,0,0,1,0,82,0,1,1
2,0,0,2,11,0,0,1,0,103,0,1,1
2,0,0,2,18,0,0,1,0,13,185,1,0
2,1,1,2,13,0,0,1,0,109,0,1,1
2,0,0,2,11,0,0,1,0,90,0,1,1
2,0,0,2,11,0,0,1,0,91,0,1,1
3,0,1,2,16,0,0,1,0,131,0,1,1
2,0,0,2,11,0,0,1,0,8,92,2,0
2,0,1,2,13,0,0,1,0,86,0,1,1
2,0,1,2,20,0,0,1,0,13,189,1,0
2,0,1,2,13,0,0,1,0,107,0,1,1
2,0,1,2,13,0,0,1,0,94,0,1,1
2,0,1,2,13,0,0,1,0,95,0,1,1
2,0,0,2,14,0,0,1,0,110,0,1,1
2,1,1,2,16,0,0,1,0,131,0,1,1
2,0,1,2,13,0,0,1,0,8,96,2,0
3,0,1,2,13,0,0,1,0,87,0,1,1
3,0,1,2,20,0,0,1,0,13,190,1,0
3,0,1,2,13,0,0,1,0,96,0,1,1
3,0,1,2,13,0,0,1,0,95,0,1,1
3,0,1,2,13,0,0,1,0,8,97,2,0
2,0,0,2,17,0,0,1,0,151,0,1,1
2,1,1,2,13,0,0,1,0,87,0,1,1
2,1,1,2,20,0,0,1,0,13,190,1,0
2,1,1,2,13,0,0,1,0,8,97,2,0
2,1,1,2,13,0,0,1,0,95,0,1,1
2,1,1,2,13,0,0,1,0,96,0,1,1
2,0,0,2,14,0,0,1,0,89,0,1,1
2,0,0,2,21,0,0,1,0,13,192,1,0
2,0,0,2,14,0,0,1,0,115,0,1,1
2,0,0,2,14,0,0,1,0,8,101,2,0
2,0,0,2,14,0,0,1,0,96,0,1,1
2,0,0,2,13,0,0,1,0,13,141,1,0
2,0,1,2,15,0,0,1,0,13,145,1,0
3,0,1,2,15,0,0,1,0,13,146,1,0
2,1,1,2,15,0,0,1,0,13,146,1,0
2,0,0,2,21,0,0,1,0,13,192,1,0
2,0,0,2,18,0,0,1,0,13,188,1,0
2,0,1,2,20,0,0,1,0,13,192,1,0
3,0,1,2,20,0,0,1,0,13,193,1,0
2,1,1,2,20,0,0,1,0,13,193,1,0
2,0,0,2,21,0,0,1,0,13,192,1,0
2,0,0,2,16,0,0,1,0,13,180,1,0
2,0,1,2,18,0,0,1,0,13,184,1,0
3,0,1,2,18,0,0,1,0,13,185,1,0
2,1,1,2,18,0,0,1,0,13,185,1,0
2,0,0,2,21,0,0,1,0,13,192,1,0
3,0,1,2,13,0,0,1,0,108,0,1,1
2,1,1,2,13,0,0,1,0,108,0,1,1
2,0,0,2,14,0,0,1,0,144,0,1,1
0,0,0,1,17,0,0,0,0,13,168,0,0
0,0,0,1,10,0,0,0,0,8,86,1,0
0,0,0,1,10,0,0,0,0,12,85,0,0
0,0,0,0,7,0,0,0,0,13,168,0,0
0,0,0,1,10,0,0,0,0,91,0,0,1
0,0,0,1,10,0,0,0,0,95,0,0,1
0,0,0,1,17,0,0,0,0,13,169,0,0
0,0,0,0,0,0,0,0,0,8,86,1,0
0,0,0,1,10,0,0,0,0,92,0,0,1
0,0,0,1,10,0,0,0,0,77,0,0,1
0,0,0,1,10,0,0,0,0,96,0,0,1
0,0,0,0,0,0,0,0,0,12,85,0,0
0,0,0,1,10,0,0,0,0,76,0,0,1
0,0,0,0,7,0,0,0,0,13,169,0,0
0,0,0,0,0,0,0,0,0,92,0,0,1
0,0,0,1,10,0,0,0,0,77,0,0,1
0,0,0,0,0,0,0,0,0,77,0,0,1
0,0,0,0,0,0,0,0,0,96,0,0,1
0,0,0,1,17,0,0,0,0,13,170,0,0
0,0,0,1,10,0,0,0,0,82,0,0,1
0,0,0,1,10,0,0,0,0,117,0,0,1
0,0,0,1,10,0,0,0,0,75,0,0,1
0,0,0,1,10,0,0,0,0,8,87,1,0
0,0,0,1,10,0,0,0,0,93,0,0,1
0,0,0,1,10,0,0,0,0,12,86,0,0
0,0,0,0,0,0,0,0,0,77,0,0,1
0,0,0,1,10,0,0,0,0,97,0,0,1
0,0,0,1,10,0,0,0,0,78,0,0,1
0,0,0,1,17,0,0,0,0,13,171,0,0
0,0,0,0,0,0,0,0,0,117,0,0,1
0,0,0,0,0,0,0,0,0,75,0,0,1
0,0,0,0,0,0,0,0,0,93,0,0,1
0,0,0,1,10,0,0,0,0,78,0,0,1
0,0,0,0,0,0,0,0,0,97,0,0,1
0,0,0,0,0,0,0,0,0,78,0,0,1
0,0,0,1,10,0,0,0,0,118,0,0,1
0,0,0,1,10,0,0,0,0,76,0,0,1
0,0,0,1,10,0,0,0,0,8,88,1,0
0,0,0,1,10,0,0,0,0,12,87,0,0
0,0,0,1,10,0,0,0,0,94,0,0,1
0,0,0,1,10,0,0,0,0,98,0,0,1
0,0,0,0,0,0,0,0,0,78,0,0,1
0,0,0,1,10,0,0,0,0,79,0,0,1
0,0,0,1,10,0,0,0,0,119,0,0,1
0,0,0,1,13,0,0,0,0,118,0,0,1
0,0,0,1,10,0,0,0,0,77,0,0,1
0,0,0,1,10,0,0,0,0,95,0,0,1
0,0,0,1,10,0,0,0,0,99,0,0,1
0,0,0,1,10,0,0,0,0,79,0,0,1
0,0,0,1,10,0,0,0,0,80,0,0,1
0,0,0,1,10,0,0,0,0,74,0,0,1
0,0,0,1,10,0,0,0,0,120,0,0,1
0,0,0,1,13,0,0,0,0,119,0,0,1
0,0,0,1,10,0,0,0,0,78,0,0,1
0,0,0,1,10,0,0,0,0,8,89,1,0
0,0,0,1,10,0,0,0,0,12,88,0,0
0,0,0,1,10,0,0,0,0,80,0,0,1
0,0,0,1,10,0,0,0,0,81,0,0,1
0,0,0,1,10,0,0,0,0,75,0,0,1
0,0,0,1,10,0,0,0,0,121,0,0,1
0,0,0,1,10,0,0,0,0,79,0,0,1
0,0,0,1,13,0,0,0,0,120,0,0,1
0,0,0,1,10,0,0,0,0,82,0,0,1
0,0,0,0,0,0,0,0,0,80,0,0,1
0,0,0,1,10,0,0,0,0,83,0,0,1
0,0,0,0,0,0,0,0,0,81,0,0,1
0,0,0,0,7,0,0,0,0,13,171,0,0
0,0,0,1,10,0,0,0,0,76,0,0,1
0,0,0,0,0,0,0,0,0,121,0,0,1
0,0,0,0,0,0,0,0,0,79,0,0,1
0,0,0,1,10,0,0,0,0,83,0,0,1
0,0,0,0,3,0,0,0,0,120,0,0,1
0,0,0,1,10,0,0,0,0,12,89,0,0
0,0,0,1,10,0,0,0,0,96,0,0,1
0,0,0,1,10,0,0,0,0,8,90,1,0
0,0,0,1,10,0,0,0,0,84,0,0,1
0,0,0,1,17,0,0,0,0,13,172,0,0
0,0,0,1,10,0,0,0,0,77,0,0,1
0,0,0,0,0,0,0,0,0,83,0,0,1
0,0,0,1,10,0,0,0,0,97,0,0,1
0,0,0,1,13,0,0,0,0,121,0,0,1
0,0,0,0,0,0,0,0,0,84,0,0,1
0,0,0,0,0,0,0,0,0,77,0,0,1
0,0,0,0,0,0,0,0,0,8,90,1,0
0,0,0,1,10,0,0,0,0,84,0,0,1
0,0,0,0,0,0,0,0,0,97,0,0,1
0,0,0,1,10,0,0,0,0,85,0,0,1
0,0,0,0,0,0,0,0,0,12,89,0,0
0,0,0,1,13,0,0,0,0,122,0,0,1
0,0,0,1,10,0,0,0,0,78,0,0,1
0,0,0,1,10,0,0,0,0,95,0,0,1
0,0,0,1,10,0,0,0,0,86,0,0,1
0,0,0,1,10,0,0,0,0,98,0,0,1
0,0,0,1,10,0,0,0,0,85,0,0,1
0,0,0,1,17,0,0,0,0,13,177,0,0
0,0,0,1,10,0,0,0,0,96,0,0,1
0,0,0,1,10,0,0,0,0,87,0,0,1
0,0,0,0,0,0,0,0,0,85,0,0,1
0,0,0,1,10,0,0,0,0,99,0,0,1
0,0,0,0,7,0,0,0,0,13,177,0,0
0,0,0,0,0,0,0,0,0,96,0,0,1
0,0,0,0,0,0,0,0,0,87,0,0,1
0,0,0,1,10,0,0,0,0,86,0,0,1
0,0,0,1,10,0,0,0,0,100,0,0,1
0,0,0,1,17,0,0,0,0,13,178,0,0
0,0,0,0,0,0,0,0,0,100,0,0,1
0,0,0,1,17,0,0,0,0,13,179,0,0
0,0,0,1,10,0,0,0,0,8,86,1,0
0,0,0,1,10,0,0,0,0,12,79,0,1
0,0,0,0,7,0,0,0,0,13,179,0,0
0,0,0,1,17,0,0,0,0,13,180,0,0
0,0,0,0,0,0,0,0,0,8,86,1,0
0,0,0,0,0,0,0,0,0,12,79,0,1
0,0,0,1,10,0,0,0,0,8,87,1,0
0,0,0,1,10,0,0,0,0,12,80,0,1
0,0,0,1,10,0,0,0,0,8,88,1,0
0,0,0,1,10,0,0,0,0,12,81,0,1
0,0,0,0,0,0,0,0,0,8,88,1,0
0,0,0,0,0,0,0,0,0,12,81,0,1
0,0,0,1,10,0,0,0,0,8,89,1,0
0,0,0,1,10,0,0,0,0,12,82,0,1
0,0,0,0,0,0,0,0,0,8,89,1,0
0,0,0,0,0,0,0,0,0,12,82,0,1
0,0,0,0,0,0,0,0,0,82,0,0,1
2,4,0,1,13,0,0,0,0,91,0,0,1
0,0,0,1,10,0,0,0,0,8,90,1,0
2,4,0,1,13,0,0,0,0,92,0,0,1
2,4,0,1,13,0,0,0,0,93,0,0,1
0,0,0,0,0,0,0,0,0,8,90,1,0
0,0,0,0,0,0,0,0,0,93,0,0,1
2,4,0,1,13,0,0,0,0,94,0,0,1
2,4,0,1,13,0,0,0,0,95,0,0,1
0,0,0,0,0,0,0,0,0,95,0,0,1
0,0,0,1,10,0,0,0,0,8,84,1,0
0,0,0,0,0,0,0,0,0,8,84,1,0
0,0,0,1,10,0,0,0,0,8,85,1,0
0,0,0,1,10,0,0,0,0,8,86,1,0
0,0,0,0,7,0,0,0,0,13,180,0,0
0,0,0,1,10,0,0,0,0,8,87,1,0
0,0,0,0,0,0,0,0,0,8,87,1,0
0,0,0,1,17,0,0,0,0,13,177,0,0
0,0,0,1,17,0,0,0,0,13,178,0,0
0,0,0,1,10,0,0,0,0,8,88,1,0
0,0,0,0,7,0,0,0,0,13,178,0,0
0,0,0,1,17,0,0,0,0,13,179,0,0
0,0,0,0,0,0,0,0,0,8,88,1,0
0,0,0,0,7,0,0,0,0,13,179,0,0
0,0,0,1,17,0,0,0,0,13,180,0,0
0,0,0,1,17,0,0,0,0,13,181,0,0
0,0,0,0,7,0,0,0,0,13,181,0,0
0,0,0,1,12,0,0,0,0,13,133,0,0
0,0,0,1,12,0,0,0,0,13,134,0,0
0,0,0,0,2,0,0,0,0,13,134,0,0
0,0,0,1,12,0,0,0,0,13,135,0,0
0,0,0,1,12,0,0,0,0,13,136,0,0
0,0,0,0,2,0,0,0,0,13,136,0,0
0,0,0,1,12,0,0,0,0,13,137,0,0
0,0,0,1,17,0,0,0,0,13,180,0,0
0,0,0,1,17,0,0,0,0,13,181,0,0
0,0,0,0,7,0,0,0,0,13,181,0,0
0,0,0,1,17,0,0,0,0,13,182,0,0
0,0,0,1,17,0,0,0,0,13,183,0,0
0,0,0,1,17,0,0,0,0,13,184,0,0
0,0,0,0,7,0,0,0,0,13,184,0,0
0,0,0,1,15,0,0,0,0,13,172,0,0
0,0,0,0,5,0,0,0,0,13,172,0,0
0,0,0,1,15,0,0,0,0,13,173,0,0
0,0,0,1,15,0,0,0,0,13,174,0,0
0,0,0,0,5,0,0,0,0,13,174,0,0
0,0,0,1,15,0,0,0,0,13,175,0,0
0,0,0,1,15,0,0,0,0,13,176,0,0
2,0,1,0,5,0,0,0,0,8,60,3,1
2,0,1,0,12,0,0,0,0,13,151,2,0
2,0,1,0,5,0,0,0,0,12,59,2,1
3,0,1,0,5,0,0,0,0,8,61,3,1
3,0,1,0,12,0,0,0,0,13,152,2,0
3,0,1,0,5,0,0,0,0,12,60,2,1
2,1,1,0,12,0,0,0,0,13,152,2,0
2,1,1,0,5,0,0,0,0,12,60,2,1
2,1,1,0,5,0,0,0,0,8,61,3,1
2,0,1,0,5,0,0,0,0,69,0,2,1
2,0,1,0,5,0,0,0,0,78,0,2,1
2,0,1,0,12,0,0,0,0,13,152,2,0
2,0,1,0,5,0,0,0,0,12,60,2,1
2,0,1,0,5,0,0,0,0,8,61,3,1
3,0,1,0,5,0,0,0,0,70,0,2,1
2,0,1,0,5,0,0,0,0,60,0,2,1
2,0,1,0,5,0,0,0,0,70,0,2,1
3,0,1,0,5,0,0,0,0,79,0,2,1
3,0,1,0,13,0,0,0,0,13,154,2,0
3,0,1,0,6,0,0,0,0,12,62,2,1
3,0,1,0,6,0,0,0,0,8,63,3,1
2,1,1,0,5,0,0,0,0,70,0,2,1
3,0,1,0,5,0,0,0,0,61,0,2,1
3,0,1,0,5,0,0,0,0,71,0,2,1
2,1,1,0,5,0,0,0,0,79,0,2,1
2,0,1,0,5,0,0,0,0,65,0,2,1
2,0,1,0,5,0,0,0,0,103,0,2,1
2,0,1,0,5,0,0,0,0,69,0,2,1
2,1,1,0,13,0,0,0,0,13,154,2,0
2,1,1,0,6,0,0,0,0,8,63,3,1
2,1,1,0,6,0,0,0,0,12,62,2,1
2,0,1,0,5,0,0,0,0,70,0,2,1
2,1,1,0,5,0,0,0,0,61,0,2,1
2,1,1,0,5,0,0,0,0,71,0,2,1
2,0,1,0,5,0,0,0,0,79,0,2,1
3,0,1,0,5,0,0,0,0,70,0,2,1
3,0,1,0,5,0,0,0,0,104,0,2,1
3,0,1,0,5,0,0,0,0,66,0,2,1
2,0,1,0,5,0,0,0,0,8,62,3,1
2,0,1,0,12,0,0,0,0,13,153,2,0
3,0,1,0,6,0,0,0,0,72,0,2,1
2,0,1,0,5,0,0,0,0,12,61,2,1
2,0,1,0,5,0,0,0,0,71,0,2,1
3,0,1,0,6,0,0,0,0,81,0,2,1
2,0,1,0,5,0,0,0,0,61,0,2,1
2,1,1,0,5,0,0,0,0,104,0,2,1
2,1,1,0,5,0,0,0,0,66,0,2,1
2,1,1,0,5,0,0,0,0,70,0,2,1
3,0,1,0,13,0,0,0,0,13,155,2,0
3,0,1,0,6,0,0,0,0,8,64,3,1
2,1,1,0,6,0,0,0,0,72,0,2,1
3,0,1,0,6,0,0,0,0,12,63,2,1
3,0,1,0,6,0,0,0,0,73,0,2,1
3,0,1,0,6,0,0,0,0,63,0,2,1
2,1,1,0,6,0,0,0,0,81,0,2,1
2,0,1,0,5,0,0,0,0,104,0,2,1
2,0,1,0,5,0,0,0,0,66,0,2,1
2,1,1,0,13,0,0,0,0,13,155,2,0
2,1,1,0,6,0,0,0,0,8,64,3,1
2,0,1,0,5,0,0,0,0,70,0,2,1
2,0,1,0,8,0,0,0,0,110,0,2,1
2,0,1,0,5,0,0,0,0,71,0,2,1
2,1,1,0,6,0,0,0,0,12,63,2,1
2,1,1,0,6,0,0,0,0,73,0,2,1
2,1,1,0,6,0,0,0,0,63,0,2,1
2,0,1,0,5,0,0,0,0,80,0,2,1
3,0,1,0,6,0,0,0,0,106,0,2,1
3,0,1,0,6,0,0,0,0,68,0,2,1
3,0,1,0,6,0,0,0,0,72,0,2,1
2,0,0,1,4,0,0,0,0,8,59,3,1
2,0,0,1,11,0,0,0,0,13,150,2,0
3,0,1,0,8,0,0,0,0,111,0,2,1
3,0,1,0,6,0,0,0,0,73,0,2,1
2,0,0,1,4,0,0,0,0,12,58,2,1
2,0,1,0,5,0,0,0,0,48,0,2,1
2,0,1,0,5,0,0,0,0,72,0,2,1
2,0,1,0,5,0,0,0,0,62,0,2,1
3,0,1,0,6,0,0,0,0,82,0,2,1
2,1,1,0,6,0,0,0,0,106,0,2,1
2,1,1,0,6,0,0,0,0,68,0,2,1
2,1,1,0,6,0,0,0,0,72,0,2,1
2,0,1,0,5,0,0,0,0,8,60,3,1
2,1,1,0,8,0,0,0,0,111,0,2,1
2,0,1,0,12,0,0,0,0,13,151,2,0
2,1,1,0,6,0,0,0,0,73,0,2,1
2,0,1,0,5,0,0,0,0,12,59,2,1
2,0,1,0,5,0,0,0,0,74,0,2,1
3,0,1,0,5,0,0,0,0,49,0,2,1
3,0,1,0,6,0,0,0,0,74,0,2,1
2,0,1,0,5,0,0,0,0,55,0,2,1
3,0,1,0,6,0,0,0,0,64,0,2,1
2,1,1,0,6,0,0,0,0,82,0,2,1
2,0,1,0,5,0,0,0,0,105,0,2,1
3,0,1,0,5,0,0,0,0,8,61,3,1
2,0,1,0,5,0,0,0,0,71,0,2,1
2,0,1,0,8,0,0,0,0,111,0,2,1
2,0,1,0,5,0,0,0,0,67,0,2,1
3,0,1,0,12,0,0,0,0,13,152,2,0
2,0,0,1,4,0,0,0,0,68,0,2,1
3,0,1,0,5,0,0,0,0,75,0,2,1
3,0,1,0,5,0,0,0,0,12,60,2,1
2,1,1,0,6,0,0,0,0,74,0,2,1
2,1,1,0,5,0,0,0,0,49,0,2,1
3,0,1,0,5,0,0,0,0,56,0,2,1
2,0,0,1,4,0,0,0,0,77,0,2,1
2,1,1,0,6,0,0,0,0,64,0,2,1
3,0,1,0,6,0,0,0,0,107,0,2,1
2,1,1,0,5,0,0,0,0,8,61,3,1
3,0,1,0,6,0,0,0,0,69,0,2,1
3,0,1,0,6,0,0,0,0,73,0,2,1
3,0,1,0,9,0,0,0,0,113,0,2,1
2,1,1,0,12,0,0,0,0,13,152,2,0
2,1,1,0,5,0,0,0,0,75,0,2,1
2,1,1,0,5,0,0,0,0,12,60,2,1
2,0,0,1,4,0,0,0,0,69,0,2,1
2,0,1,0,5,0,0,0,0,69,0,2,1
2,0,1,0,5,0,0,0,0,49,0,2,1
2,1,1,0,5,0,0,0,0,56,0,2,1
2,0,0,1,4,0,0,0,0,59,0,2,1
2,1,1,0,6,0,0,0,0,107,0,2,1
2,0,1,0,5,0,0,0,0,8,61,3,1
2,1,1,0,6,0,0,0,0,69,0,2,1
2,1,1,0,9,0,0,0,0,113,0,2,1
2,1,1,0,6,0,0,0,0,73,0,2,1
2,0,1,0,12,0,0,0,0,13,152,2,0
2,0,1,0,5,0,0,0,0,12,60,2,1
2,0,1,0,5,0,0,0,0,75,0,2,1
3,0,1,0,6,0,0,0,0,51,0,2,1
3,0,1,0,5,0,0,0,0,70,0,2,1
2,0,1,0,5,0,0,0,0,56,0,2,1
2,0,0,1,4,0,0,0,0,102,0,2,1
3,0,1,0,6,0,0,0,0,8,63,3,1
2,0,0,1,4,0,0,0,0,64,0,2,1
2,0,0,1,4,0,0,0,0,68,0,2,1
2,0,1,0,8,0,0,0,0,112,0,2,1
3,0,1,0,13,0,0,0,0,13,154,2,0
3,0,1,0,6,0,0,0,0,12,62,2,1
2,1,1,0,6,0,0,0,0,51,0,2,1
3,0,1,0,6,0,0,0,0,77,0,2,1
3,0,1,0,6,0,0,0,0,58,0,2,1
2,1,1,0,5,0,0,0,0,70,0,2,1
2,1,1,0,6,0,0,0,0,8,63,3,1
2,0,1,0,5,0,0,0,0,103,0,2,1
2,1,1,0,13,0,0,0,0,13,154,2,0
3,0,1,0,9,0,0,0,0,114,0,2,1
2,1,1,0,6,0,0,0,0,12,62,2,1
2,1,1,0,6,0,0,0,0,77,0,2,1
2,0,1,0,5,0,0,0,0,50,0,2,1
2,0,1,0,5,0,0,0,0,70,0,2,1
2,1,1,0,6,0,0,0,0,58,0,2,1
2,0,1,0,5,0,0,0,0,8,62,3,1
3,0,1,0,5,0,0,0,0,104,0,2,1
2,0,1,0,12,0,0,0,0,13,153,2,0
2,1,1,0,9,0,0,0,0,114,0,2,1
3,0,1,0,6,0,0,0,0,52,0,2,1
2,0,1,0,5,0,0,0,0,76,0,2,1
2,0,1,0,5,0,0,0,0,57,0,2,1
3,0,1,0,6,0,0,0,0,72,0,2,1
3,0,1,0,6,0,0,0,0,8,64,3,1
2,1,1,0,5,0,0,0,0,104,0,2,1
3,0,1,0,13,0,0,0,0,13,155,2,0
2,0,0,1,7,0,0,0,0,109,0,2,1
3,0,1,0,6,0,0,0,0,78,0,2,1
2,1,1,0,6,0,0,0,0,52,0,2,1
3,0,1,0,6,0,0,0,0,59,0,2,1
2,1,1,0,6,0,0,0,0,8,64,3,1
2,1,1,0,6,0,0,0,0,72,0,2,1
2,0,1,0,5,0,0,0,0,104,0,2,1
2,1,1,0,13,0,0,0,0,13,155,2,0
2,1,1,0,6,0,0,0,0,78,0,2,1
2,0,0,1,4,0,0,0,0,47,0,2,1
2,1,1,0,6,0,0,0,0,59,0,2,1
2,0,1,0,5,0,0,0,0,71,0,2,1
2,0,0,1,4,0,0,0,0,8,59,3,1
3,0,1,0,6,0,0,0,0,106,0,2,1
2,0,0,1,11,0,0,0,0,13,150,2,0
2,0,0,1,4,0,0,0,0,73,0,2,1
2,0,0,1,4,0,0,0,0,54,0,2,1
3,0,1,0,6,0,0,0,0,73,0,2,1
2,1,1,0,6,0,0,0,0,106,0,2,1
2,0,1,0,5,0,0,0,0,8,60,3,1
2,1,1,0,6,0,0,0,0,73,0,2,1
3,0,1,0,5,0,0,0,0,8,61,3,1
2,0,1,0,5,0,0,0,0,105,0,2,1
2,0,0,1,4,0,0,0,0,68,0,2,1
3,0,1,0,6,0,0,0,0,107,0,2,1
2,1,1,0,6,0,0,0,0,107,0,2,1
2,0,0,1,4,0,0,0,0,102,0,2,1
2,1,1,0,6,0,0,0,0,12,61,2,1
2,0,1,0,5,0,0,0,0,12,61,2,1
3,0,1,0,6,0,0,0,0,12,63,2,1
2,1,1,0,6,0,0,0,0,12,63,2,1
2,0,0,1,4,0,0,0,0,12,58,2,1
2,0,1,0,12,0,0,0,0,13,151,2,0
3,0,1,0,12,0,0,0,0,13,152,2,0
2,1,1,0,5,0,0,0,0,8,61,3,1
2,1,1,0,12,0,0,0,0,13,152,2,0
2,0,1,0,5,0,0,0,0,8,61,3,1
2,0,1,0,12,0,0,0,0,13,152,2,0
3,0,1,0,6,0,0,0,0,8,63,3,1
3,0,1,0,13,0,0,0,0,13,154,2,0
2,1,1,0,6,0,0,0,0,8,63,3,1
2,1,1,0,13,0,0,0,0,13,154,2,0
2,0,1,0,5,0,0,0,0,8,62,3,1
2,0,1,0,12,0,0,0,0,13,153,2,0
3,0,1,0,13,0,0,0,0,13,155,2,0
3,0,1,0,6,0,0,0,0,8,64,3,1
2,1,1,0,13,0,0,0,0,13,155,2,0
2,1,1,0,6,0,0,0,0,8,64,3,1
2,0,0,1,11,0,0,0,0,13,150,2,0
2,0,0,1,4,0,0,0,0,8,59,3,1
2,0,1,0,12,0,0,0,0,13,151,2,0
3,0,1,0,12,0,0,0,0,13,152,2,0
2,1,1,0,12,0,0,0,0,13,152,2,0
2,0,1,0,12,0,0,0,0,13,152,2,0
3,0,1,0,13,0,0,0,0,13,154,2,0
2,1,1,0,13,0,0,0,0,13,154,2,0
2,0,1,0,12,0,0,0,0,13,153,2,0
3,0,1,0,13,0,0,0,0,13,155,2,0
2,1,1,0,13,0,0,0,0,13,155,2,0
2,0,0,1,11,0,0,0,0,13,150,2,0
2,0,1,0,12,0,0,0,0,13,151,2,0
3,0,1,0,12,0,0,0,0,13,152,2,0
2,1,1,0,12,0,0,0,0,13,152,2,0
2,0,1,0,12,0,0,0,0,13,152,2,0
3,0,1,0,13,0,0,0,0,13,154,2,0
2,1,1,0,13,0,0,0,0,13,154,2,0
2,0,1,0,12,0,0,0,0,13,153,2,0
3,0,1,0,13,0,0,0,0,13,155,2,0
2,1,1,0,13,0,0,0,0,13,155,2,0
2,0,0,1,11,0,0,0,0,13,150,2,0
2,0,1,0,12,0,0,0,0,13,151,2,0
3,0,1,0,12,0,0,0,0,13,152,2,0
2,1,1,0,12,0,0,0,0,13,152,2,0
2,0,1,0,12,0,0,0,0,13,152,2,0
3,0,1,0,13,0,0,0,0,13,154,2,0
2,1,1,0,13,0,0,0,0,13,154,2,0
2,0,1,0,12,0,0,0,0,13,153,2,0
3,0,1,0,13,0,0,0,0,13,155,2,0
2,1,1,0,13,0,0,0,0,13,155,2,0
2,0,0,1,11,0,0,0,0,13,150,2,0
0,0,0,0,0,0,0,0,0,65,33,1,1
0,0,0,0,0,0,0,0,0,58,0,0,1
0,0,0,0,0,0,0,0,0,69,32,0,1
0,0,0,0,7,0,0,0,0,70,124,0,0
0,0,0,0,0,0,0,0,0,10,33,1,1
0,0,0,0,0,0,0,0,0,67,0,0,1
0,0,0,0,0,0,0,0,0,1,56,0,1
0,0,0,0,7,0,0,0,0,13,181,0,0
0,0,0,0,0,0,0,0,0,12,89,0,0
0,0,0,0,0,0,0,0,0,8,90,1,0
0,0,0,0,0,0,0,0,0,10,56,0,1
0,0,0,0,0,0,0,0,0,77,0,0,1
0,0,0,0,0,0,0,0,0,104,0,0,1
0,0,0,0,0,0,0,0,0,91,0,0,1
0,0,0,0,0,0,0,0,0,99,0,0,1
0,0,0,0,0,0,0,0,0,85,0,0,1
0,0,0,0,0,0,0,0,0,108,0,0,1
0,0,0,0,0,0,0,0,0,20,56,0,1
0,0,0,0,0,0,0,0,0,47,56,0,1
0,0,0,0,0,0,0,0,0,28,56,0,1
0,0,0,0,0,0,0,0,0,34,56,0,1
0,0,0,0,0,0,0,0,0,51,56,0,1
0,0,0,0,0,0,0,0,0,90,0,0,1
0,0,0,0,0,0,0,0,0,65,0,0,1
0,0,0,0,0,0,0,0,0,75,0,1,1
0,0,0,0,0,0,0,0,0,63,0,1,1
0,0,0,0,0,0,0,0,0,69,0,0,1
0,0,0,0,0,0,0,0,0,100,0,0,1
0,0,0,0,0,0,0,0,0,70,0,0,1
0,0,0,0,0,0,0,0,0,62,0,0,1
0,0,0,0,0,0,0,0,0,42,56,0,1
0,0,0,0,0,0,0,0,0,84,0,0,1
0,0,0,0,0,0,0,0,0,5,56,0,1
0,0,0,0,0,0,0,0,0,12,56,0,1
0,0,0,0,0,0,0,0,0,33,56,0,1
0,0,0,0,0,0,0,0,0,13,56,0,1
0,0,0,0,0,0,0,0,0,8,56,0,1
0,0,0,0,0,0,0,0,0,27,56,0,1
0,0,0,0,0,0,0,0,0,64,0,0,1
0,0,0,0,0,0,0,0,0,18,56,1,1
0,0,0,0,0,0,0,0,0,6,56,1,1
0,0,0,0,0,0,0,0,0,65,0,0,1
0,0,0,0,0,0,0,0,0,72,0,0,1
0,0,0,0,0,0,0,0,0,7,56,0,1
0,0,0,0,0,0,0,0,0,95,0,0,1
0,0,0,0,0,0,0,0,0,15,56,0,1
0,0,0,0,0,0,0,0,0,8,0,0,1
0,0,0,0,0,0,0,0,0,38,56,0,1
0,0,0,0,0,0,0,0,0,67,0,0,1
0,0,0,0,0,0,0,0,0,87,0,0,1
0,0,0,0,0,0,0,0,0,78,0,0,1
0,0,0,0,0,0,0,0,0,99,0,0,1
0,0,0,0,0,0,0,0,0,133,0,0,1
0,0,0,0,0,0,0,0,0,67,0,0,1
0,0,0,0,0,0,0,0,0,42,56,0,1
0,0,0,0,0,0,0,0,0,30,56,0,1
0,0,0,0,0,0,0,0,0,21,56,0,1
0,0,0,0,0,0,0,0,0,10,56,0,1
0,0,0,0,0,0,0,0,0,76,56,0,1
0,0,0,0,0,0,0,0,0,10,56,0,1
0,0,0,0,0,0,0,0,0,43,56,0,1
0,0,0,0,1,0,0,0,0,80,0,0,1
0,0,0,0,1,0,0,0,0,23,56,0,1
0,0,0,0,3,0,0,0,0,114,0,0,1
0,0,0,0,3,0,0,0,0,114,0,0,1
0,0,0,0,3,0,0,0,0,108,0,0,1
0,0,0,0,3,0,0,0,0,100,0,0,1
0,0,0,0,3,0,0,0,0,140,0,0,1
0,0,0,0,0,0,0,0,0,68,0,0,1
